idn,title,ort-idn,ort-name
1236200934,Standbogen für das Titelblatt von Edward Gordon Craig,043008542,Harmondsworth
1236200942,Probedruck für den Umschlag von Science News 6,043008542,Harmondsworth
1236200950,Probedruck für den Umschlag von The Penguin Modern Painters,043008542,Harmondsworth
1236200969,Probedruck für den Umschlag von Through the Looking Glass,043008542,Harmondsworth
1236200977,Werbeschild The Worst Journey in the World,043008542,Harmondsworth
1236200985,Werbeschild Penguin Books 12th January 1948 Veröffentlichungen Februar,043008542,Harmondsworth
1236200993,Aufsteller als Werbemittel Another Penguin book sold,043008542,Harmondsworth
1236201000,Werbeschild Penguin Books 12th January 1948,043008542,Harmondsworth
1236201019,Probedruck für Titelschild und Rückenschild von Schweizer Malerei und Zeichnung im 17. und 18. Jahrhundert,040046176,Basel
1236201027,Probedruck für Titelschild und Rückenschild von Dessins et aquarelles de maîtres français du 19e siècle,040046176,Basel
1236201035,Probedruck für das Titelblatt von Urs Graf,040046176,Basel
1236201043,Probedruck für das Titelblatt von Mittelalterliche Bildfenster der Schweiz,040046176,Basel
1236201051,Probedruck für das Titelblatt von Dessins et aquarelles de maîtres français du 19e siècle,040046176,Basel
123620106X,Probedruck für den Buchrücken von Kulturgeschichte Ägyptens und des alten Orients,040743357,London
1236201078,Entwurf für den Umschlag von A Short History of the World,043008542,Harmondsworth
1236201086,Entwurf Grußkarte Neujahrswunsch mit Schlußstücken,043008542,Harmondsworth
1236201094,Werbeschild Penguin Books 1st January 1948,043008542,Harmondsworth
1236201108,Klebeentwurf für ein Werbeschild Penguin Books 1st January 1948,043008542,Harmondsworth
1236201116,Briefumschlag Penguins Progress,043008542,Harmondsworth
1236201124,Korrigierter Probedruck für das Adressetikett Penguin Books Bath road,043008542,Harmondsworth
1236201132,Briefbogen Penguin Science News,043008542,Harmondsworth
1236201140,Adressetikett From Silverbeck Stanwell Moor,043008542,Harmondsworth
1236201159,Empfehlungskarte Compliments of Penguin Books,043008542,Harmondsworth
1236201299,Skizze des Buchstaben P mit Dekor,043008542,Harmondsworth
1236201310,Skizze für den Entwurf eines unbekannten Buchumschlages,043008542,Harmondsworth
1236201329,Klebeentwurf für Schriftzug Received with thanks,043008542,Harmondsworth
1236201337,Klebeentwurf für verschieden große Schlußstücke,043008542,Harmondsworth
1236201345,Skizzen eines Schriftzuges Puffin Picture Book 66,043008542,Harmondsworth
1236201353,Skizzen eines Schriftzuges UNIFO,043008542,Harmondsworth
1236201361,Probedruck Penguin Composition Rules,043008542,Harmondsworth
123620137X,Probedruck für einen Bucheinband für Penguin Books,043008542,Harmondsworth
1236201388,Formular Please receive für Penguin Books Ltd,043008542,Harmondsworth
1236201396,Probedruck für einen Briefbogen From the Editor Penguin Prints,043008542,Harmondsworth
123620140X,Probedruck für einen Briefbogen From the Editor King Penguin Books,043008542,Harmondsworth
1236201418,Entwurf für einen Abreißzettel für Penguin Books Ltd,043008542,Harmondsworth
1236201426,Briefumschlag Air Mail,043008542,Harmondsworth
1236201434,Quittungsformular Received with thanks,043008542,Harmondsworth
1236201442,Postkarte Shipping Instructions,043008542,Harmondsworth
1236201450,Probedruck für den Empfehlungskarte Due for Publication,043008542,Harmondsworth
1236201469,Adressetikett Penguin Books Bath road,043008542,Harmondsworth
1236201477,Adressetikett für Penguin Books,043008542,Harmondsworth
1236201485,Probedruck für den Umschlag von Penguins Progress Volume 5,043008542,Harmondsworth
1236201493,Fotokopie für den Umschlag von Penguins Progress Volume 5,043008542,Harmondsworth
1236201507,Klebeentwurf für den Umschlag von Penguins Progress Volume 5,043008542,Harmondsworth
1236201515,Probedruck des Signets für den Umschlag von Penguins Progress Volume 5,043008542,Harmondsworth
1236201523,Entwurf der Typographie für den Umschlag von Penguins Progress Volume 5,043008542,Harmondsworth
1236201531,Entwurf der Typographie für den Umschlag von Penguins Progress Volume 5,043008542,Harmondsworth
123620154X,Entwurf des Umschlags von Penguins Progress Volume 5,043008542,Harmondsworth
1236201558,Entwurf des Umschlags von Penguins Progress Volume 5,043008542,Harmondsworth
1236201566,Probedruck eines Briefumschlages Penguins Progress,043008542,Harmondsworth
1236201574,Entwurf für den Prospekt A Penguin News Letter,970980736,Drayton
1236201582,Entwurf von Bestellformular Penguin Prints,043008542,Harmondsworth
1236201590,Korrigierte Druckfahne von Verlegermarken für Penguin Books,968526721,Berzona
1236201604,Skizze für ein Titelblatt von Staffordshire Figures,043008542,Harmondsworth
1236201612,Beispieltext für die Schriftgestaltung von Bidpai,043008542,Harmondsworth
1236201620,Notiz für die Gestaltung von [Bidpai],043008542,Harmondsworth
1236201639,Skizze für das Layout von [Bidpai],043008542,Harmondsworth
1236201647,Probedrucke für den Umschlag von Penguin Progress Volume 5,968526721,Berzona
1236201655,Klebeentwurf für den Umschlag von Penguin Progress Volume 5,968526721,Berzona
1236201663,Klebeentwurf für die Titelschrift des Umschlags von Penguin Progress Volume 5,968526721,Berzona
1236201671,Adressetikett für Penguin Books,043008542,Harmondsworth
123620168X,Probedruck des Signets für Penguin Progress Volume 5,043008542,Harmondsworth
1236201698,Probedruck für den Umschlag von Penguin Progress Volume 5 mit montiertem Signet,043008542,Harmondsworth
1236201701,Probedruck für den Schutzumschlag von Les maitres d'autrefois,040046176,Basel
123620171X,Penguin Composition Rules,043008542,Harmondsworth
1236201728,Probedruck für das Titelblatt von Chinesisches Gedichtpapier vom Meister der Zehnbambushalle,040046176,Basel
1236201736,Entwurf für den Umschlag von The Divine Comedy,043008542,Harmondsworth
1236201744,Kolorierter Entwurf für den Umschlag von Playtime,043008542,Harmondsworth
1236201752,Kolorierter Entwurf für den Umschlag von Aftermath,043008542,Harmondsworth
1236201760,Entwurf für den Umschlag von Aftermath,043008542,Harmondsworth
1236201779,Entwurf für den Umschlag von Susannah of the Moon,043008542,Harmondsworth
1236201787,Papp-Aufsteller Another Penguin Book Sold,043008542,Harmondsworth
1236201795,Druckfahne der Menükarte Christmas Dinner 1947,043008542,Harmondsworth
1236201809,Klebeentwurf für ein Adressetikett für Penguin Books,043008542,Harmondsworth
1236201817,Probedrucke für Firmenzeichen der Testor Treuhand- und Steuerberatungs AG,040046176,Basel
1236201825,Entwurfszeichnungen für Firmenzeichen der Testor Treuhand- und Steuerberatungs AG,040046176,Basel
1236201833,Handzettel Verlagswerbung Victor Surbek Aus Italien,040046176,Basel
1236201841,Auf alte Ausgabe montierter Skizzenentwurf von Titelblatt für Schweizer Bücher-Katalog 1946-1947,040046176,Basel
123620185X,Probedruck für den Schutzumschlag von Cités d'autrefois Dessins de Maîtres du XVe au XIXe Siècle,040046176,Basel
1236201868,Entwurfsskizze von Titelkopf für Der schweizerische Beobachter,040046176,Basel
1236201876,Probedruck für den Schutzumschlag von Die Exerzitien,040367339,Luzern
1236201884,Probedruck für den Schutzumschlag von Old Towns and Cities in Drawings oft the Fifteenth to the Nineteenth Century,040046176,Basel
1236201892,Handzettel Verlagswerbung Victor Surbek Aus Italien,040046176,Basel
1236201906,Probedruck einer Illustration von Titelblatt für Die Feuerschützen-Gesellschaft zu Basel,040046176,Basel
1236201914,Probedruck einer Illustration mit Schutzumschlag von Irrweg und Umkehr,040046176,Basel
1236201922,Korrigierter Probedruck von Titelblatt für Elemente der Mathematik,040046176,Basel
1236201930,Entwurfsskizze für das Titelblatt von Irrweg und Umkehr,040046176,Basel
1236201949,Probedruck für den Schutzumschlag von Die neuesten Fortschritte in der Anwendung der Farbstoffe,040046176,Basel
1236201957,Einbanddecke für Schillers Werke,040046176,Basel
1236201965,Klischeevorlage eines Textes,040046176,Basel
1236201973,Skizzenentwürfe von Titelblatt für Schweizer Bücher-Katalog 1946-1947,040046176,Basel
1236201981,Einbanddecke für Rassen und Völker,040367339,Luzern
123620199X,Druckvorlage für Illustration mit Abbildung des Titelblattes von Die neue Typographie,040046176,Basel
1236202007,Entwurf für Illustrationen von Urwald Abenteuer,040046176,Basel
1236202015,Entwurf für das Titelblatt von Die Feuerschützen-Gesellschaft zu Basel,040046176,Basel
1236202023,Probedruck für den Schutzumschlag von Die Exerzitien,040367339,Luzern
1236202031,Klischeeabzug und Reproduktion von Firmenzeichen für Testor Treuhand- und Steuerberatungs AG,040046176,Basel
123620204X,Probedruck für den Buchrücken von Experientia,040046176,Basel
1236202058,Probedruck für das Titelblatt von Kleine Festgabe,040046176,Basel
1236202066,Probedrucke von Illustrationen mit Abbildungen eigener Arbeiten,040046176,Basel
1236202074,Skizzenstudien für Zierrat oder Vignetten,040743357,London
1236202082,Probedrucke von Illustrationen mit Abbildungen eigener Arbeiten,040046176,Basel
1236202090,Probedrucke für den Schutzumschlag von Irrweg und Umkehr,040046176,Basel
1236202104,Klebeentwurf für den Titel von Die Exerzitien,040046176,Basel
1236202112,Entwurfsskizze für ein Titelschild von Zur Typographie des Buches,040046176,Basel
1236202120,Entwurfsskizze für ein Titelblatt von Zur Typographie des Buches,040046176,Basel
1236202139,Klebeentwurf einer Illustration für den Aufsatz Graphik und Buchkunst,040046176,Basel
1236202147,"Probedrucke für den Schutzumschlag von Geschichte der Schrift in Bildern, 2. Auflage",040046176,Basel
1236202155,"Korrigierter Schutzumschlag von Geschichte der Schrift in Bildern, 2. Auflage.",040046176,Basel
1236202163,"Probedruck für den Schutzumschlag von Conrad Ferdinand Meyers Werke, Band 4",040046176,Basel
1236202171,"Probedruck für den Schutzumschlag von Conrad Ferdinand Meyers Werke, Band 3",040046176,Basel
123620218X,"Probedruck für den Schutzumschlag von Conrad Ferdinand Meyers Werke, Band 1",040046176,Basel
1236202198,Gegenüberstellung von zwei Versionen von Titelblatt Natur und Geist,040046176,Basel
1236202201,Begleittext zum Überreichen eines Dokumentes - Pestalozzijahr 1946,040046176,Basel
123620221X,Probedruck für ein Titelblatt von Das Leiden unseres Herrn Jesus Christus,040367339,Luzern
1236202228,Probedrucke für einen Schutzumschlag von Rechenschaft der Demokratie,040367339,Luzern
1236202236,Entwurf für den Schutzumschlag von China und Japan im Spiegel der Geschichte,040046176,Basel
1236202244,Montiertes Firmenzeichen der Testor Treuhand- und Steuerberatungs AG,040046176,Basel
1236202252,Skizzen des Umschlags von Penguins Progress Volume 5,043008542,Harmondsworth
1236202260,Probedruck von Schutzumschlag für Rassen und Völker,040367339,Luzern
1236202279,Entwurf für den Schutzumschlag von Die neuesten Fortschritte in der Anwendung der Farbstoffe,040046176,Basel
1236202287,Einbanddecke für Schriften zur Menschenbildung,040046176,Basel
1236202295,Schutzumschlag und Probedruck von Einband für Urwaldabenteuer,040046176,Basel
1236202309,Probedruck von Briefbogen für Penguin Books,043008542,Harmondsworth
1236202317,Schutzumschlag für Die neuesten Fortschritte in der Anwendung der Farbstoffe,040046176,Basel
1236202325,Probedruck für den Schutzumschlag von Portraits and Studies of Women,040046176,Basel
1236202333,Probedruck für den Schutzumschlag von Drawings by Italian Masters,040046176,Basel
1236202341,Druckklischees für Neujahrskarte Glückliche Reise ins neue Jahr,040046176,Basel
123620235X,Anzeige für Schweizer Bücherkatalog 1946-1947,04068038X,Zürich
1236202368,Probedruck für das Titelblatt von Die Exerzitien,040367339,Luzern
1236202376,Probedrucke von Umschlag für Penguins Progress Volume 5,043008542,Harmondsworth
1236202384,Mappe mit Arbeitsproben für Zur Typographie des Buches,040046176,Basel
1236202392,Mappe mit Arbeitsproben für Zur Typographie des Buches,040046176,Basel
1236202406,Mappe mit Arbeitsproben für Zur Typographie des Buches,040046176,Basel
1236202414,Entwurf für den Umschlag der Broschüre Natur und Geist,040046176,Basel
1236202503,Probedruck für den Schutzumschlag von Irrweg und Umkehr,040046176,Basel
1236202635,Korrigierter Probedruck für den Schutzumschlag von Irrweg und Umkehr,040046176,Basel
1236202805,"Einbanddecke für Shakespeares dramatische Werke, Band 6",04068038X,Zürich
1236202961,"Probedruck von vier Seiten für Schillers Werke, Band 6",040046176,Basel
1236203127,Schriftprobe für den Briefkopf der Penguin Books Limited,040743357,London
1236203348,Probedruck für Visitenkarte mit Mitteilung zur Adressänderung,040743357,London
123620350X,Probedruck für den Umschlag von Alice's Adventures in Wonderland,043008542,Harmondsworth
1236203615,Verlagprogramm Erich Schick im Verlag Heinrich Majer,040046176,Basel
1236203623,Neujahrswunsch Merry Christmas and a Happy New Year,040046176,Basel
1236203631,Neujahrskarte Glückliche Reise ins neue Jahr,040046176,Basel
123620364X,Entwurf für den Bucheinband von Die neuesten Fortschritte in der Anwendung der Farbstoffe,040046176,Basel
1236203658,Korrekturfahne für den Schutzumschlag von An Illustrated History of Writing and Lettering,040743357,London
1236203666,Einbanddecke für Die neuesten Fortschritte in der Anwendung der Farbstoffe,040046176,Basel
1236203674,Einbanddecke für Die neuesten Fortschritte in der Anwendung der Farbstoffe,040046176,Basel
1236203682,Buchrücken für Jan Vermeer van Delft,040046176,Basel
1236203690,Arbeitstransparent mit Titelschriftzug für Interavia-Revue,040046176,Basel
1236203712,Probedruck von Titelseite für Interavia-Revue,040046176,Basel
1236203739,Kopien von Klischeevorlagen von Titelschriftzug für Interavia-Revue,040046176,Basel
1236203747,Entwurfsskizzen von Briefbogen für Interavia,040046176,Basel
1236203798,Entwürfe von Briefbogen für Interavia,040046176,Basel
123620381X,Finale Entwurfsskizze und Kopien von Verlegermarke für Interavia-Revue,040046176,Basel
1236203828,Kopien von Klischeevorlagen von Titelschriftzug für Interavia-Revue,040046176,Basel
1236203844,Probedruck des Rahmens von Titelseite für Interavia-Revue,040046176,Basel
1236203860,Entwurfsskizzen von Titelseite für Interavia-Revue,040046176,Basel
1236203879,Entwurfsskizzen von Titelschriftzug für Interavia-Revue,040046176,Basel
1236203895,Entwurfsskizze von Empfehlungskarte für Interpharma,040046176,Basel
1236203917,Schutzumschlag für Inselnächte,040046176,Basel
1236203925,Ausschnitt aus einem Schutzumschlag für Die Flucht aus der Zeit,040367339,Luzern
1236203933,Probedruck für das Titelblatt von Geschichte des Abfalls der vereinigten Niederlande von der spanischen Regierung,040046176,Basel
1236203941,"Entwurf für das Titelblatt von Das Leben des Mr. Jonathan Wild, des Großen",040046176,Basel
