"https://portal.dnb.de/bookviewer/view/1236320239/img/page/5/p.jpg","Friedrich Nietzsche - Das Nachtlied","","1919","Berlin"
"https://portal.dnb.de/bookviewer/view/1236320239/img/page/7/p.jpg","Friedrich Nietzsche - Das Nachtlied","","1919","Berlin"
"https://portal.dnb.de/bookviewer/view/1236320239/img/page/9/p.jpg","Friedrich Nietzsche - Das Nachtlied","","1919","Berlin"
"https://portal.dnb.de/bookviewer/view/1236320239/img/page/11/p.jpg","Friedrich Nietzsche - Das Nachtlied","","1919","Berlin"
"https://portal.dnb.de/bookviewer/view/1236320239/img/page/13/p.jpg","Friedrich Nietzsche - Das Nachtlied","","1919","Berlin"
"https://portal.dnb.de/bookviewer/view/1236320239/img/page/15/p.jpg","Friedrich Nietzsche - Das Nachtlied","","1919","Berlin"
"https://portal.dnb.de/bookviewer/view/1236320190/img/page/1/p.jpg","Zierformenzeichnen Prof. Steiner-Prag","1 Joh. Tzschichhold Sommer-S. 1919","",""
"https://portal.dnb.de/bookviewer/view/1236320190/img/page/3/p.jpg","Zierformenzeichnen Prof. Steiner-Prag","1 Joh. Tzschichhold Sommer-S. 1919","",""
"https://portal.dnb.de/bookviewer/view/1236320190/img/page/5/p.jpg","Zierformenzeichnen Prof. Steiner-Prag","1 Joh. Tzschichhold Sommer-S. 1919","",""
"https://portal.dnb.de/bookviewer/view/1236320190/img/page/7/p.jpg","Zierformenzeichnen Prof. Steiner-Prag","1 Joh. Tzschichhold Sommer-S. 1919","",""
"https://portal.dnb.de/bookviewer/view/1236320190/img/page/9/p.jpg","Zierformenzeichnen Prof. Steiner-Prag","1 Joh. Tzschichhold Sommer-S. 1919","",""
"https://portal.dnb.de/bookviewer/view/1236320190/img/page/11/p.jpg","Zierformenzeichnen Prof. Steiner-Prag","1 Joh. Tzschichhold Sommer-S. 1919","",""
"https://portal.dnb.de/bookviewer/view/1236320190/img/page/13/p.jpg","Zierformenzeichnen Prof. Steiner-Prag","1 Joh. Tzschichhold Sommer-S. 1919","",""
"https://portal.dnb.de/bookviewer/view/1236320190/img/page/15/p.jpg","Zierformenzeichnen Prof. Steiner-Prag","1 Joh. Tzschichhold Sommer-S. 1919","",""
"https://portal.dnb.de/bookviewer/view/1236320190/img/page/17/p.jpg","Zierformenzeichnen Prof. Steiner-Prag","1 Joh. Tzschichhold Sommer-S. 1919","",""
"https://portal.dnb.de/bookviewer/view/1236320190/img/page/19/p.jpg","Zierformenzeichnen Prof. Steiner-Prag","1 Joh. Tzschichhold Sommer-S. 1919","",""
"https://portal.dnb.de/bookviewer/view/1236320158/img/page/1/p.jpg","Handzettel für Palatino-Bücher","","1919","[Berlin]"
"https://portal.dnb.de/bookviewer/view/1236320158/img/page/3/p.jpg","Handzettel für Palatino-Bücher","","1919","[Berlin]"
"https://portal.dnb.de/bookviewer/view/1236320107/img/page/1/p.jpg","Probedruck eines Holzschnitts mit einem Zitat von Paul de Lagarde","","1919","[Leipzig?]"
"https://portal.dnb.de/bookviewer/view/1236320107/img/page/3/p.jpg","Probedruck eines Holzschnitts mit einem Zitat von Paul de Lagarde","","1919","[Leipzig?]"
"https://portal.dnb.de/bookviewer/view/1236320050/img/page/1/p.jpg","Entwürfe für den Buchrücken von Wilhelm von Humboldts Briefe","","",""
"https://portal.dnb.de/bookviewer/view/1236320050/img/page/3/p.jpg","Entwürfe für den Buchrücken von Wilhelm von Humboldts Briefe","","",""
"https://portal.dnb.de/bookviewer/view/123632000X/img/page/1/p.jpg","Entwurfsskizze für den Bucheinband von Sunyas Liebe","","",""
"https://portal.dnb.de/bookviewer/view/123632000X/img/page/3/p.jpg","Entwurfsskizze für den Bucheinband von Sunyas Liebe","","",""
"https://portal.dnb.de/bookviewer/view/1236319958/img/page/1/p.jpg","Entwurfsskizze für den Bucheinband von Sunyas Liebe","","",""
"https://portal.dnb.de/bookviewer/view/1236319958/img/page/3/p.jpg","Entwurfsskizze für den Bucheinband von Sunyas Liebe","","",""
"https://portal.dnb.de/bookviewer/view/1236319915/img/page/1/p.jpg","Entwurfsskizze für den Buchrücken von Freiheit","","",""
"https://portal.dnb.de/bookviewer/view/1236319915/img/page/3/p.jpg","Entwurfsskizze für den Buchrücken von Freiheit","","",""
"https://portal.dnb.de/bookviewer/view/1236319834/img/page/1/p.jpg","Probedruck Unsere kleine Stadt","","1919","[Erscheinungsort nicht ermittelbar]"
"https://portal.dnb.de/bookviewer/view/1236319834/img/page/3/p.jpg","Probedruck Unsere kleine Stadt","","1919","[Erscheinungsort nicht ermittelbar]"
"https://portal.dnb.de/bookviewer/view/123631980X/img/page/1/p.jpg","Ein gut und selig Neu Jahr wünscht Johannes Tzschichhold","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/123631980X/img/page/3/p.jpg","Ein gut und selig Neu Jahr wünscht Johannes Tzschichhold","","1919","Leipzig"
